county_geo,geoid,name
36111,3618762,"CRAGSMOOR, VILLAGE OF"
36111,3611120247,"DENNING, TOWN OF"
36111,3622370,"EAST KINGSTON, VILLAGE OF"
36111,3623965,"ELLENVILLE, VILLAGE OF"
36111,3611124691,"ESOPUS, TOWN OF"
36111,3611128255,"GARDINER, TOWN OF"
36111,3628244,"GARDINER, VILLAGE OF"
36111,3629014,"GLASCO, VILLAGE OF"
36111,3611132116,"HARDENBURGH, TOWN OF"
36111,3634451,"HIGH FALLS, VILLAGE OF"
36111,3634484,"HIGHLAND, VILLAGE OF"
36111,3634786,"HILLSIDE, VILLAGE OF"
36111,3611137143,"HURLEY, TOWN OF"
36111,3637132,"HURLEY, VILLAGE OF"
36111,3639397,"KERHONKSON, VILLAGE OF"
36111,3611139727,"KINGSTON, CITY OF"
36111,3611139738,"KINGSTON, TOWN OF"
36111,3639727,"KINGSTON, VILLAGE OF"
36111,3640585,"LAKE KATRINE, VILLAGE OF"
36111,3642488,"LINCOLN PARK, VILLAGE OF"
36111,3611142994,"LLOYD, TOWN OF"
36111,3644677,"MALDEN-ON-HUDSON, VILLAGE OF"
36111,3611145458,"MARBLETOWN, TOWN OF"
36111,3611145722,"MARLBOROUGH, TOWN OF"
36111,3645700,"MARLBORO, VILLAGE OF"
36111,3647554,"MILTON, VILLAGE OF"
36111,3649418,"NAPANOCH, VILLAGE OF"
36111,3611150562,"NEW PALTZ, TOWN OF"
36111,3650551,"NEW PALTZ, VILLAGE OF"
36111,3611154749,"OLIVE, TOWN OF"
36111,3656132,"PALENVILLE, VILLAGE OF"
36111,3657650,"PHOENICIA, VILLAGE OF"
36111,3657980,"PINE BUSH, VILLAGE OF"
36111,3658057,"PINE HILL, VILLAGE OF"
36111,3611158552,"PLATTEKILL, TOWN OF"
36111,3658541,"PLATTEKILL, VILLAGE OF"
36111,3659311,"PORT EWEN, VILLAGE OF"
36111,3659641,"POUGHKEEPSIE, VILLAGE OF"
36111,3661797,"RIFTON, VILLAGE OF"
36111,3611163011,"ROCHESTER, TOWN OF"
36111,3663742,"ROSENDALE HAMLET, VILLAGE OF"
36111,3611163737,"ROSENDALE, TOWN OF"
36111,3665310,"SAUGERTIES SOUTH, VILLAGE OF"
36111,3611165299,"SAUGERTIES, TOWN OF"
36111,3665288,"SAUGERTIES, VILLAGE OF"
36111,3611166597,"SHANDAKEN, TOWN OF"
36111,3611166674,"SHAWANGUNK, TOWN OF"
36111,3667081,"SHOKAN, VILLAGE OF"
36111,3671597,"STONE RIDGE, VILLAGE OF"
36111,3673902,"TILLSON, VILLAGE OF"
36111,36111,ULSTER COUNTY
36111,3611175935,"ULSTER, TOWN OF"
36111,3677948,"WALKER VALLEY, VILLAGE OF"
36111,3678003,"WALLKILL, VILLAGE OF"
36111,3678487,"WATCHTOWER, VILLAGE OF"
36111,3611178828,"WAWARSING, TOWN OF"
36111,3680291,"WEST HURLEY, VILLAGE OF"
36111,3611183052,"WOODSTOCK, TOWN OF"
36111,3683041,"WOODSTOCK, VILLAGE OF"
36111,3684187,"ZENA, VILLAGE OF"
36113,3607245,"BOLTON LANDING, VILLAGE OF"
36113,3611307234,"BOLTON, TOWN OF"
36113,3611315319,"CHESTER, TOWN OF"
36113,3615363,"CHESTERTOWN, VILLAGE OF"
36113,3618212,"CORINTH, VILLAGE OF"
36113,3611329333,"GLENS FALLS, CITY OF"
36113,3629338,"GLENS FALLS NORTH, VILLAGE OF"
36113,3629333,"GLENS FALLS, VILLAGE OF"
36113,3631258,"HADLEY, VILLAGE OF"
36113,3611331335,"HAGUE, TOWN OF"
36113,3611335639,"HORICON, TOWN OF"
36113,3635980,"HUDSON FALLS, VILLAGE OF"
36113,3611338715,"JOHNSBURG, TOWN OF"
36113,3611340519,"LAKE GEORGE, TOWN OF"
36113,3640508,"LAKE GEORGE, VILLAGE OF"
36113,3611340662,"LAKE LUZERNE, TOWN OF"
36113,3640651,"LAKE LUZERNE, VILLAGE OF"
36113,3651847,"NORTH CREEK, VILLAGE OF"
36113,3659619,"POTTERSVILLE, VILLAGE OF"
36113,3611360356,"QUEENSBURY, TOWN OF"
36113,3669078,"SOUTH GLENS FALLS, VILLAGE OF"
36113,3611371641,"STONY CREEK, TOWN OF"
36113,3611373814,"THURMAN, TOWN OF"
36113,36113,WARREN COUNTY
36113,3611378300,"WARRENSBURG, TOWN OF"
36113,3678289,"WARRENSBURG, VILLAGE OF"
36113,3680082,"WEST GLENS FALLS, VILLAGE OF"
36115,3611502561,"ARGYLE, TOWN OF"
36115,3602550,"ARGYLE, VILLAGE OF"
36115,3611511836,"CAMBRIDGE, TOWN OF"
36115,3611825,"CAMBRIDGE, VILLAGE OF"
36115,3611520885,"DRESDEN, TOWN OF"
36115,3611522656,"EASTON, TOWN OF"
36115,3611526715,"FORT ANN, TOWN OF"
36115,3626704,"FORT ANN, VILLAGE OF"
36115,3611526781,"FORT EDWARD, TOWN OF"
36115,3626770,"FORT EDWARD, VILLAGE OF"
36115,3611530037,"GRANVILLE, TOWN OF"
36115,3630026,"GRANVILLE, VILLAGE OF"
36115,3611530686,"GREENWICH, TOWN OF"
36115,3630675,"GREENWICH, VILLAGE OF"
36115,3611531885,"HAMPTON, TOWN OF"
36115,3611532457,"HARTFORD, TOWN OF"
36115,3611533040,"HEBRON, TOWN OF"
36115,3635980,"HUDSON FALLS, VILLAGE OF"
36115,3611538143,"JACKSON, TOWN OF"
36115,3611539650,"KINGSBURY, TOWN OF"
36115,3611560092,"PUTNAM, TOWN OF"
36115,3611564782,"SALEM, TOWN OF"
36115,3664771,"SALEM, VILLAGE OF"
36115,3665750,"SCHUYLERVILLE, VILLAGE OF"
36115,3671322,"STILLWATER, VILLAGE OF"
36115,36115,WASHINGTON COUNTY
36115,3611581578,"WHITE CREEK, TOWN OF"
36115,3611581633,"WHITEHALL, TOWN OF"
36115,3681622,"WHITEHALL, VILLAGE OF"
36117,3611702440,"ARCADIA, TOWN OF"
36117,3611711473,"BUTLER, TOWN OF"
36117,3616573,"CLYDE, VILLAGE OF"
36117,3611700000,"COUNTY SUBDIVISIONS NOT DEFINED, TOWN OF"
36117,3611728013,"GALEN, TOWN OF"
36117,3611737165,"HURON, TOWN OF"
36117,3611743973,"LYONS, TOWN OF"
36117,3643962,"LYONS, VILLAGE OF"
36117,3611744160,"MACEDON, TOWN OF"
36117,3644149,"MACEDON, VILLAGE OF"
36117,3611745645,"MARION, TOWN OF"
36117,3645634,"MARION, VILLAGE OF"
36117,3649891,"NEWARK, VILLAGE OF"
36117,3653462,"NORTH ROSE, VILLAGE OF"
36117,3611755013,"ONTARIO, TOWN OF"
36117,3655002,"ONTARIO, VILLAGE OF"
36117,3611756198,"PALMYRA, TOWN OF"
36117,3656187,"PALMYRA, VILLAGE OF"
36117,3659322,"PORT GIBSON, VILLAGE OF"
36117,3659993,"PULTNEYVILLE, VILLAGE OF"
36117,3660829,"RED CREEK, VILLAGE OF"
36117,3611763605,"ROSE, TOWN OF"
36117,3611765343,"SAVANNAH, TOWN OF"
36117,3665332,"SAVANNAH, VILLAGE OF"
36117,3668242,"SODUS POINT, VILLAGE OF"
36117,3611768220,"SODUS, TOWN OF"
36117,3668209,"SODUS, VILLAGE OF"
36117,3611778102,"WALWORTH, TOWN OF"
36117,36117,WAYNE COUNTY
36117,3611782040,"WILLIAMSON, TOWN OF"
36117,3682029,"WILLIAMSON, VILLAGE OF"
36117,3611782689,"WOLCOTT, TOWN OF"
36117,3682678,"WOLCOTT, VILLAGE OF"
36119,3602506,"ARDSLEY, VILLAGE OF"
36119,3602649,"ARMONK, VILLAGE OF"
36119,3605342,"BEDFORD HILLS, VILLAGE OF"
36119,3611905320,"BEDFORD, TOWN OF"
36119,3605309,"BEDFORD, VILLAGE OF"
36119,3608103,"BRIARCLIFF MANOR, VILLAGE OF"
36119,3608532,"BRONXVILLE, VILLAGE OF"
36119,3610341,"BUCHANAN, VILLAGE OF"
36119,3613805,"CHAPPAQUA, VILLAGE OF"
36119,3611918410,"CORTLANDT, TOWN OF"
36119,3619092,"CROMPOND, VILLAGE OF"
36119,3619213,"CROTON-ON-HUDSON, VILLAGE OF"
36119,3619290,"CRUGERS, VILLAGE OF"
36119,3620698,"DOBBS FERRY, VILLAGE OF"
36119,3611921820,"EASTCHESTER, TOWN OF"
36119,3621809,"EASTCHESTER, VILLAGE OF"
36119,3624295,"ELMSFORD, VILLAGE OF"
36119,3625120,"FAIRVIEW, VILLAGE OF"
36119,3629476,"GOLDEN'S BRIDGE, VILLAGE OF"
36119,3611930367,"GREENBURGH, TOWN OF"
36119,3630642,"GREENVILLE, VILLAGE OF"
36119,3611932413,"HARRISON, TOWN OF"
36119,3632402,"HARRISON, VILLAGE OF"
36119,3632523,"HARTSDALE, VILLAGE OF"
36119,3632710,"HASTINGS-ON-HUDSON, VILLAGE OF"
36119,3632754,"HAVERSTRAW, VILLAGE OF"
36119,3632842,"HAWTHORNE, VILLAGE OF"
36119,3634118,"HERITAGE HILLS, VILLAGE OF"
36119,3637803,"IRVINGTON, VILLAGE OF"
36119,3638500,"JEFFERSON VALLEY-YORKTOWN, VILLAGE OF"
36119,3638946,"KATONAH, VILLAGE OF"
36119,3640689,"LAKE MOHEGAN, VILLAGE OF"
36119,3641333,"LARCHMONT, VILLAGE OF"
36119,3611942136,"LEWISBORO, TOWN OF"
36119,3642455,"LINCOLNDALE, VILLAGE OF"
36119,3644534,"MAHOPAC, VILLAGE OF"
36119,3611944842,"MAMARONECK, TOWN OF"
36119,3644831,"MAMARONECK, VILLAGE OF"
36119,3648208,"MONTROSE, VILLAGE OF"
36119,3611948895,"MOUNT KISCO, TOWN OF"
36119,3648890,"MOUNT KISCO, VILLAGE OF"
36119,3611949011,"MOUNT PLEASANT, TOWN OF"
36119,3611949121,"MOUNT VERNON, CITY OF"
36119,3649121,"MOUNT VERNON, VILLAGE OF"
36119,3611950078,"NEW CASTLE, TOWN OF"
36119,3611950617,"NEW ROCHELLE, CITY OF"
36119,3650617,"NEW ROCHELLE, VILLAGE OF"
36119,3651000,"NEW YORK, VILLAGE OF"
36119,3611951693,"NORTH CASTLE, TOWN OF"
36119,3611953517,"NORTH SALEM, TOWN OF"
36119,3654100,"NYACK, VILLAGE OF"
36119,3611955541,"OSSINING, TOWN OF"
36119,3655530,"OSSINING, VILLAGE OF"
36119,3656869,"PEACH LAKE, VILLAGE OF"
36119,3611956979,"PEEKSKILL, CITY OF"
36119,3656979,"PEEKSKILL, VILLAGE OF"
36119,3657023,"PELHAM MANOR, VILLAGE OF"
36119,3611957012,"PELHAM, TOWN OF"
36119,3657001,"PELHAM, VILLAGE OF"
36119,3658728,"PLEASANTVILLE, VILLAGE OF"
36119,3659223,"PORT CHESTER, VILLAGE OF"
36119,3611959685,"POUND RIDGE, TOWN OF"
36119,3664325,"RYE BROOK, VILLAGE OF"
36119,3611964309,"RYE, CITY OF"
36119,3611964320,"RYE, TOWN OF"
36119,3664309,"RYE, VILLAGE OF"
36119,3611965442,"SCARSDALE, TOWN OF"
36119,3665431,"SCARSDALE, VILLAGE OF"
36119,3665948,"SCOTTS CORNERS, VILLAGE OF"
36119,3666872,"SHENOROCK, VILLAGE OF"
36119,3667279,"SHRUB OAK, VILLAGE OF"
36119,3667638,"SLEEPY HOLLOW, VILLAGE OF"
36119,3611968308,"SOMERS, TOWN OF"
36119,3669441,"SOUTH NYACK, VILLAGE OF"
36119,3671663,"STONY POINT, VILLAGE OF"
36119,3673176,"TARRYTOWN, VILLAGE OF"
36119,3673715,"THORNWOOD, VILLAGE OF"
36119,3675583,"TUCKAHOE, VILLAGE OF"
36119,3676386,"UPPER NYACK, VILLAGE OF"
36119,3676639,"VALHALLA, VILLAGE OF"
36119,3677211,"VERPLANCK, VILLAGE OF"
36119,36119,WESTCHESTER COUNTY
36119,3611981677,"WHITE PLAINS, CITY OF"
36119,3681677,"WHITE PLAINS, VILLAGE OF"
36119,3611984000,"YONKERS, CITY OF"
36119,3684000,"YONKERS, VILLAGE OF"
36119,3684088,"YORKTOWN HEIGHTS, VILLAGE OF"
36119,3611984077,"YORKTOWN, TOWN OF"
36121,3612102418,"ARCADE, TOWN OF"
36121,3602407,"ARCADE, VILLAGE OF"
36121,3612103012,"ATTICA, TOWN OF"
36121,3603001,"ATTICA, VILLAGE OF"
36121,3612105936,"BENNINGTON, TOWN OF"
36121,3606904,"BLISS, VILLAGE OF"
36121,3612112782,"CASTILE, TOWN OF"
36121,3612771,"CASTILE, VILLAGE OF"
36121,3612118696,"COVINGTON, TOWN OF"
36121,3612121369,"EAGLE, TOWN OF"
36121,3612127980,"GAINESVILLE, TOWN OF"
36121,3627969,"GAINESVILLE, VILLAGE OF"
36121,3612128596,"GENESEE FALLS, TOWN OF"
36121,3612138341,"JAVA, TOWN OF"
36121,3612146877,"MIDDLEBURY, TOWN OF"
36121,3612155222,"ORANGEVILLE, TOWN OF"
36121,3656781,"PAVILION, VILLAGE OF"
36121,3612157254,"PERRY, TOWN OF"
36121,3657243,"PERRY, VILLAGE OF"
36121,3612157826,"PIKE, TOWN OF"
36121,3657815,"PIKE, VILLAGE OF"
36121,3612166773,"SHELDON, TOWN OF"
36121,3667466,"SILVER SPRINGS, VILLAGE OF"
36121,3671817,"STRYKERSVILLE, VILLAGE OF"
36121,3612178344,"WARSAW, TOWN OF"
36121,3678333,"WARSAW, VILLAGE OF"
36121,3612181325,"WETHERSFIELD, TOWN OF"
36121,36121,WYOMING COUNTY
36121,3683371,"WYOMING, VILLAGE OF"
36121,3684044,"YORKSHIRE, VILLAGE OF"
36123,3612304594,"BARRINGTON, TOWN OF"
36123,3612306002,"BENTON, TOWN OF"
36123,3620896,"DRESDEN, VILLAGE OF"
36123,3621050,"DUNDEE, VILLAGE OF"
36123,3612338044,"ITALY, TOWN OF"
36123,3612338583,"JERUSALEM, TOWN OF"
36123,3639463,"KEUKA PARK, VILLAGE OF"
36123,3612347020,"MIDDLESEX, TOWN OF"
36123,3612347504,"MILO, TOWN OF"
36123,3657177,"PENN YAN, VILLAGE OF"
36123,3612359597,"POTTER, TOWN OF"
36123,3664199,"RUSHVILLE, VILLAGE OF"
36123,3612370816,"STARKEY, TOWN OF"
36123,3612375055,"TORREY, TOWN OF"
36123,36123,YATES COUNTY
